,0
28396,-17345.5
28397,-17364.25
28398,-17081.0
28399,-16838.5
28400,-16827.5
28401,-17098.0
28402,-16804.0
28403,-16414.5
28404,-16411.75
28405,-16372.5
28406,-16445.0
28407,-16563.0
28408,-16694.0
28409,-16812.25
28410,-17205.0
28411,-17474.25
28412,-17538.25
28413,-17665.25
28414,-17747.25
28415,-17630.0
28416,-17242.5
28417,-16969.75
28418,-16995.0
28419,-17028.0
28420,-16887.25
28421,-16848.0
28422,-16659.25
28423,-16355.0
28424,-16423.75
28425,-16424.25
28426,-16440.0
28427,-16262.0
28428,-16337.75
28429,-16457.75
28430,-16433.25
28431,-16459.0
28432,-16602.0
28433,-16708.0
28434,-16991.5
28435,-17171.0
28436,-17175.75
28437,-16974.25
28438,-16718.0
28439,-16695.5
28440,-16618.0
28441,-16731.5
28442,-16702.25
28443,-16323.75
28444,-16043.5
28445,-15892.25
28446,-15804.5
28447,-15937.5
28448,-16016.0
28449,-16188.25
28450,-16232.25
28451,-16608.5
28452,-16898.25
28453,-16889.5
28454,-16880.5
28455,-16882.5
28456,-16942.25
28457,-17300.25
28458,-17614.0
28459,-17694.25
28460,-17523.5
28461,-17473.75
28462,-17481.75
28463,-17385.0
28464,-17241.0
28465,-17054.5
28466,-17028.25
28467,-16929.25
28468,-16784.5
28469,-16607.75
28470,-16654.5
28471,-16671.25
28472,-16654.0
28473,-16882.25
28474,-17008.25
28475,-17036.25
28476,-16685.75
28477,-16471.0
28478,-16537.5
28479,-16623.0
28480,-16842.75
28481,-16955.0
28482,-17209.25
28483,-17021.25
28484,-17044.5
28485,-16871.0
28486,-16656.25
28487,-16685.25
28488,-16535.25
28489,-16545.25
28490,-16790.25
28491,-16858.5
28492,-16916.5
28493,-16785.0
28494,-16728.0
28495,-16607.25
28496,-16648.5
28497,-16599.0
28498,-16851.5
28499,-16744.0
28500,-16826.0
28501,-17060.25
28502,-17251.25
28503,-17289.5
28504,-17170.0
28505,-17100.0
28506,-17163.75
28507,-17026.0
28508,-16666.0
28509,-16600.5
28510,-16544.25
28511,-16570.25
28512,-16426.75
28513,-16540.0
28514,-16539.25
28515,-16469.75
28516,-16303.25
28517,-16235.75
28518,-16092.0
28519,-16399.0
28520,-16253.25
28521,-16169.25
28522,-16310.5
28523,-16375.25
28524,-16485.75
28525,-16567.5
28526,-16536.75
28527,-16514.0
28528,-16338.0
28529,-16292.0
28530,-15932.0
28531,-15937.0
28532,-15913.75
28533,-15764.5
28534,-15895.0
28535,-16102.0
28536,-16236.25
28537,-16251.5
28538,-16274.5
28539,-16357.0
28540,-16366.25
28541,-16203.75
28542,-16188.25
28543,-16380.75
28544,-16438.75
28545,-16768.0
28546,-16695.0
28547,-16350.25
28548,-16455.5
28549,-16859.75
28550,-16964.25
28551,-17060.25
28552,-16744.5
28553,-16366.0
28554,-16200.0
28555,-16185.0
28556,-16098.75
28557,-16368.5
28558,-16312.75
28559,-16256.5
28560,-16057.5
28561,-15994.75
28562,-16050.25
28563,-16191.5
28564,-16023.0
28565,-15997.25
28566,-15954.25
28567,-15836.75
28568,-15798.25
28569,-15733.0
28570,-15619.0
28571,-15536.75
28572,-15376.5
28573,-15390.5
28574,-15558.5
28575,-15831.25
28576,-15599.0
28577,-15622.25
28578,-15590.25
28579,-15540.5
28580,-15601.25
28581,-15440.75
28582,-15527.25
28583,-15492.75
28584,-15535.0
28585,-15535.0
28586,-15623.25
28587,-15917.5
28588,-15776.75
28589,-15587.0
28590,-15459.75
28591,-15599.25
28592,-15649.25
28593,-15933.25
28594,-16025.25
28595,-15968.0
28596,-16034.5
28597,-16313.0
28598,-16310.25
28599,-16346.0
28600,-16436.75
28601,-16370.5
28602,-16520.0
28603,-16590.5
28604,-16617.75
28605,-16607.25
28606,-16844.5
28607,-16785.5
28608,-16837.0
28609,-16620.5
28610,-16568.5
28611,-16524.5
28612,-16495.75
28613,-16496.75
28614,-16493.75
28615,-16537.5
28616,-16562.0
28617,-16452.5
28618,-16611.0
28619,-16507.25
28620,-16594.75
28621,-16492.75
28622,-16312.75
28623,-16258.5
28624,-16097.5
28625,-15832.75
28626,-15710.75
28627,-15621.25
28628,-15666.25
28629,-15692.75
28630,-15839.25
28631,-15936.5
28632,-15843.0
28633,-16116.25
28634,-16137.0
28635,-15978.25
28636,-16169.0
28637,-16347.25
28638,-16236.5
28639,-16308.5
28640,-16365.75
28641,-16528.5
28642,-16652.75
28643,-16729.75
28644,-16951.5
28645,-16980.25
28646,-16794.0
28647,-16596.5
28648,-16648.0
28649,-16652.25
28650,-16764.0
28651,-16857.75
28652,-16801.0
28653,-16811.75
28654,-16980.25
28655,-16694.0
28656,-16635.75
28657,-16709.75
28658,-16671.5
28659,-16723.25
28660,-16686.75
28661,-16700.75
28662,-16890.5
28663,-16836.25
28664,-16865.25
28665,-16736.25
28666,-16457.25
28667,-16396.5
28668,-16327.25
28669,-16239.25
28670,-16247.5
28671,-16238.25
28672,-17549.25
28673,-17558.0
28674,-17592.0
28675,-17686.5
28676,-17740.0
28677,-17479.25
28678,-17323.25
28679,-17367.75
28680,-17367.0
28681,-17327.5
28682,-17311.0
28683,-17363.75
28684,-17321.5
28685,-17665.0
28686,-17761.5
28687,-17842.75
28688,-17710.25
28689,-17670.75
28690,-17668.75
28691,-17543.0
28692,-17587.5
28693,-17788.75
28694,-17909.75
28695,-18176.5
28696,-18086.75
28697,-18024.0
28698,-17819.5
28699,-17693.5
28700,-17424.25
28701,-17164.25
28702,-17141.0
28703,-17136.0
28704,-17085.0
28705,-17370.0
28706,-17681.75
28707,-17654.0
28708,-17393.75
28709,-17502.5
28710,-17269.25
28711,-17350.0
28712,-17422.0
28713,-17374.5
28714,-17397.75
28715,-17296.25
28716,-17259.5
28717,-17194.0
28718,-17130.75
28719,-17162.25
28720,-17221.75
28721,-17105.5
28722,-17121.75
28723,-17232.25
28724,-17191.0
28725,-17088.0
28726,-17412.0
28727,-17349.5
28728,-17810.25
28729,-18022.0
28730,-17907.25
28731,-17966.5
28732,-17866.5
28733,-17938.25
28734,-17825.25
28735,-17571.25
28736,-17552.75
28737,-17272.25
28738,-17195.75
28739,-17245.25
28740,-17135.0
28741,-17254.5
28742,-17307.25
28743,-17302.25
28744,-17459.25
28745,-17686.5
28746,-17820.75
28747,-18125.0
28748,-18067.5
28749,-17801.25
28750,-17534.75
28751,-17575.5
28752,-17448.5
28753,-17162.5
28754,-16929.5
28755,-16747.75
28756,-16489.0
28757,-16414.0
28758,-16266.25
28759,-16163.0
28760,-15982.0
28761,-16015.0
28762,-16154.0
28763,-16179.0
28764,-16395.75
28765,-16704.0
28766,-16722.75
28767,-17095.75
28768,-17333.5
28769,-17389.5
28770,-17274.5
28771,-17480.0
28772,-17605.75
28773,-17840.0
28774,-17896.75
28775,-18004.5
28776,-17974.75
28777,-17981.25
28778,-18163.75
28779,-18377.25
28780,-18362.75
28781,-18559.75
28782,-18651.5
28783,-18554.25
28784,-18306.25
28785,-18360.25
28786,-18389.75
28787,-18377.75
28788,-18320.0
28789,-18121.0
28790,-17887.5
28791,-17738.5
28792,-17608.25
28793,-17359.0
28794,-17431.75
28795,-17448.75
28796,-17302.5
28797,-17219.0
28798,-17228.0
28799,-17059.5
28800,-16964.0
28801,-16769.25
28802,-16657.0
28803,-16575.0
28804,-16461.5
28805,-16424.75
28806,-16322.75
28807,-16124.0
28808,-15858.0
28809,-15820.5
28810,-15901.5
28811,-15916.5
28812,-16028.5
28813,-15891.25
28814,-15969.5
28815,-16267.0
28816,-16305.0
28817,-16093.5
28818,-16109.5
28819,-16011.5
28820,-16173.5
28821,-16490.0
28822,-16660.0
28823,-16674.0
28824,-16858.5
28825,-17034.25
28826,-17303.5
28827,-17565.0
28828,-17793.75
28829,-17858.5
28830,-17905.5
28831,-18183.75
28832,-18272.75
28833,-18507.75
28834,-18409.25
28835,-18274.0
28836,-17903.0
28837,-17662.5
28838,-17482.25
28839,-17461.25
28840,-17480.5
28841,-17804.25
28842,-17978.5
28843,-17845.5
28844,-17748.25
28845,-17783.25
28846,-17641.0
28847,-17311.5
28848,-17466.25
28849,-17312.75
28850,-17199.0
28851,-16916.5
28852,-16994.5
28853,-17184.75
28854,-16884.25
28855,-16917.75
28856,-16937.0
28857,-16935.25
28858,-16857.75
28859,-16711.75
28860,-16514.5
28861,-16609.0
28862,-16661.75
28863,-16771.75
28864,-16642.25
28865,-16874.0
28866,-17247.5
28867,-17065.75
28868,-17001.75
28869,-16925.25
28870,-16917.75
28871,-17102.0
28872,-17223.75
28873,-17224.0
28874,-17354.5
28875,-17449.5
28876,-17497.0
28877,-17603.0
28878,-17639.75
28879,-17822.25
28880,-18127.0
28881,-18191.5
28882,-18236.0
28883,-18276.5
28884,-17985.5
28885,-17576.25
28886,-17516.0
28887,-17410.0
28888,-17357.5
28889,-17306.25
28890,-17177.5
28891,-17363.0
28892,-17515.0
28893,-17544.0
28894,-17523.75
28895,-17477.25
28896,-17574.25
28897,-17611.5
28898,-17714.5
28899,-17589.5
28900,-17388.0
28901,-17351.0
28902,-17263.25
28903,-17298.5
28904,-17264.0
28905,-17118.75
28906,-17124.5
28907,-17287.75
28908,-17145.0
28909,-17271.0
28910,-17234.75
28911,-16952.75
28912,-16587.75
28913,-16797.25
28914,-16965.75
28915,-16942.0
28916,-17119.25
28917,-17181.75
28918,-17178.5
28919,-17251.25
28920,-17047.25
28921,-17023.5
28922,-17308.25
28923,-17627.75
28924,-17585.5
28925,-17374.75
28926,-17224.5
28927,-17267.25
28928,-17477.0
28929,-17570.25
28930,-17485.25
28931,-17316.0
28932,-17422.25
28933,-17461.0
28934,-17768.0
28935,-17511.5
28936,-17392.5
28937,-17328.5
28938,-17423.75
28939,-17176.0
28940,-17249.5
28941,-17285.75
28942,-17408.75
28943,-17895.0
28944,-17866.5
28945,-17713.75
28946,-17608.5
28947,-17282.5
28948,-17118.25
28949,-16974.25
28950,-16870.75
28951,-16939.75
28952,-17156.75
28953,-17168.75
28954,-17150.75
28955,-17138.5
28956,-16933.75
28957,-17071.0
28958,-17181.0
28959,-17188.0
28960,-17402.25
28961,-17707.75
28962,-17880.75
28963,-18123.5
28964,-18404.0
28965,-18485.5
28966,-18331.0
28967,-18014.25
28968,-17772.5
28969,-17645.0
28970,-17796.75
28971,-18034.25
28972,-17932.0
28973,-17855.5
28974,-17797.25
28975,-17760.75
28976,-17731.75
28977,-17516.5
28978,-17531.5
28979,-17531.5
28980,-17650.0
28981,-17810.0
28982,-18005.0
28983,-17958.25
28984,-18118.25
28985,-17877.5
28986,-17866.0
28987,-17826.75
28988,-17577.0
28989,-17358.75
28990,-17313.0
28991,-17460.0
28992,-17483.25
28993,-17350.25
28994,-17291.25
28995,-17168.5
28996,-17091.75
28997,-17014.5
28998,-17103.5
28999,-17132.5
29000,-17126.5
29001,-17015.75
29002,-17063.75
29003,-17195.75
29004,-17301.5
29005,-17067.0
29006,-17076.75
29007,-17142.25
29008,-17067.0
29009,-16907.5
29010,-16599.25
29011,-16578.5
29012,-16688.25
29013,-16866.75
29014,-16771.25
29015,-16793.25
29016,-16985.25
29017,-17110.25
29018,-17333.5
29019,-17622.0
29020,-18028.75
29021,-18303.0
29022,-18243.25
29023,-18116.5
29024,-17926.0
29025,-17763.25
29026,-17832.25
29027,-17807.5
29028,-17699.25
29029,-17599.75
29030,-17473.75
29031,-17400.25
29032,-17439.25
29033,-17382.5
29034,-17391.5
29035,-17267.5
29036,-17493.75
29037,-17548.0
29038,-17612.0
29039,-17310.25
29040,-17039.0
29041,-16960.75
29042,-16705.0
29043,-16588.25
29044,-16687.75
29045,-16955.5
29046,-17190.25
29047,-17445.75
29048,-17331.75
29049,-17202.0
29050,-17118.75
29051,-16815.5
29052,-17065.75
29053,-17217.5
29054,-17407.75
29055,-17339.75
29056,-17583.0
29057,-17780.0
29058,-17897.25
29059,-17962.25
29060,-17875.5
29061,-17942.75
29062,-17990.5
29063,-18210.75
29064,-18469.5
29065,-18451.25
29066,-18386.75
29067,-18208.25
29068,-17881.5
29069,-17421.5
29070,-17360.75
29071,-17527.0
29072,-17713.75
29073,-18011.75
29074,-17957.25
29075,-17700.0
29076,-17654.0
29077,-17762.0
29078,-17751.75
29079,-17700.0
29080,-17687.25
29081,-17582.25
29082,-17651.0
29083,-17524.25
29084,-17428.5
29085,-17519.5
29086,-17429.0
29087,-17675.5
29088,-17597.75
29089,-17612.5
29090,-17332.0
29091,-17409.75
29092,-17530.25
29093,-17381.0
29094,-17090.75
29095,-17127.5
29096,-17221.0
29097,-17235.0
29098,-17226.25
29099,-17064.75
29100,-17028.75
29101,-17294.75
29102,-17364.5
29103,-17427.5
29104,-17410.75
29105,-17377.0
29106,-17559.5
29107,-17738.75
29108,-17729.0
29109,-17887.5
29110,-18075.25
29111,-17967.25
29112,-17806.5
29113,-17665.25
29114,-17515.5
29115,-17551.75
29116,-17615.75
29117,-17536.5
29118,-17291.0
29119,-17119.25
29120,-17045.25
29121,-16892.75
29122,-17124.5
29123,-17184.75
29124,-17092.25
29125,-17010.75
29126,-17018.75
29127,-17372.25
29128,-17580.75
29129,-17701.5
29130,-17323.0
29131,-17292.25
29132,-17310.5
29133,-17116.75
29134,-17146.5
29135,-16998.0
29136,-17099.75
29137,-17425.5
29138,-17403.5
29139,-17392.25
29140,-17457.0
29141,-17692.0
29142,-17881.25
29143,-17896.0
29144,-17934.25
29145,-17769.5
29146,-18084.0
29147,-18334.5
29148,-18520.0
29149,-18742.5
29150,-18403.0
29151,-18379.5
29152,-18190.5
29153,-18141.75
29154,-18172.0
29155,-18029.0
29156,-17927.25
29157,-18004.5
29158,-17932.0
29159,-17879.75
29160,-17866.5
29161,-17852.25
29162,-17969.75
29163,-18000.25
29164,-18091.75
29165,-17954.75
29166,-18032.75
29167,-18066.0
29168,-17941.0
29169,-18103.5
29170,-18076.5
29171,-17961.0
29172,-18185.25
29173,-18161.0
29174,-17889.5
29175,-18007.0
29176,-18036.25
29177,-18212.25
29178,-18410.5
29179,-18237.0
29180,-18414.5
29181,-18688.5
29182,-18728.0
29183,-18745.25
29184,-18582.75
29185,-18530.0
29186,-18602.0
29187,-18558.5
29188,-18255.25
29189,-18145.0
29190,-18124.25
29191,-17926.75
29192,-17968.25
29193,-18003.0
29194,-17648.75
29195,-17716.5
29196,-17759.75
29197,-18032.5
29198,-18229.5
29199,-18142.0
29200,-18137.0
29201,-17984.5
29202,-18336.0
29203,-18315.0
29204,-18359.0
29205,-18369.75
29206,-18284.75
29207,-18293.25
29208,-18282.75
29209,-18155.0
29210,-17909.0
29211,-17871.0
29212,-17648.5
29213,-17415.0
29214,-17432.75
29215,-17713.0
29216,-17786.75
29217,-17905.25
29218,-17818.75
29219,-17980.25
29220,-18211.5
29221,-18433.0
29222,-18609.25
29223,-18303.5
29224,-18017.0
29225,-18057.0
29226,-18052.25
29227,-17705.25
29228,-17791.75
29229,-17762.5
29230,-17622.75
29231,-17743.75
29232,-17878.5
29233,-18237.75
29234,-18540.75
29235,-18773.25
29236,-18677.75
29237,-18692.5
29238,-18991.25
29239,-19123.0
29240,-19040.25
29241,-18925.0
29242,-18974.75
29243,-18687.0
29244,-18443.5
29245,-18625.75
29246,-18545.5
29247,-18386.0
29248,-18200.25
29249,-18074.25
29250,-17960.0
29251,-17957.25
29252,-17874.5
29253,-17715.5
29254,-17881.0
29255,-17923.75
29256,-18008.0
29257,-18206.25
29258,-18462.5
29259,-18365.25
29260,-18271.75
29261,-18195.0
29262,-17983.0
29263,-17875.25
29264,-18176.25
29265,-18256.5
29266,-18065.75
29267,-17962.5
29268,-17760.5
29269,-17741.75
29270,-17718.75
29271,-17831.5
29272,-17693.0
29273,-17862.75
29274,-18299.25
29275,-18226.25
29276,-18291.5
29277,-18263.25
29278,-18293.75
29279,-18163.5
29280,-18105.25
29281,-17929.25
29282,-18038.75
29283,-18084.0
29284,-18338.75
29285,-18282.0
29286,-18326.0
29287,-18352.75
29288,-18211.5
29289,-18262.0
29290,-18197.75
29291,-18251.25
29292,-18168.75
29293,-18314.75
29294,-18446.25
29295,-18223.5
29296,-18036.25
29297,-18115.5
29298,-18154.75
29299,-18071.75
29300,-18050.25
29301,-17883.25
29302,-17764.0
29303,-17757.75
29304,-17928.75
29305,-17785.0
29306,-17546.5
29307,-17526.0
29308,-17772.25
29309,-18048.25
29310,-18068.75
29311,-17665.75
29312,-17428.25
29313,-17577.75
29314,-17713.5
29315,-17561.0
29316,-17500.5
29317,-17692.5
29318,-17531.5
29319,-17798.5
29320,-17855.5
29321,-17814.0
29322,-17985.0
29323,-17887.5
29324,-17982.25
29325,-17997.25
29326,-17670.75
29327,-17518.75
29328,-17376.25
29329,-17120.25
29330,-17307.25
29331,-17349.25
29332,-17353.5
29333,-17500.75
29334,-17658.25
29335,-17678.0
29336,-17720.0
29337,-17495.0
29338,-17276.25
29339,-17252.0
29340,-17354.5
29341,-17299.75
29342,-17248.5
29343,-17425.25
29344,-17333.5
29345,-17295.5
29346,-17353.0
29347,-17465.25
29348,-17468.0
29349,-17471.25
29350,-17189.5
29351,-17199.25
29352,-17225.0
29353,-17087.0
29354,-16809.0
29355,-16727.0
29356,-16683.75
29357,-16550.75
29358,-16651.25
29359,-16510.75
29360,-16498.25
29361,-16363.5
29362,-16166.5
29363,-16078.75
29364,-15996.5
29365,-15904.25
29366,-15726.5
29367,-15761.0
29368,-15669.0
29369,-15623.5
29370,-15653.0
29371,-15674.25
29372,-15566.5
29373,-15482.75
29374,-15190.0
29375,-14857.5
29376,-14674.25
29377,-14469.25
29378,-14216.75
29379,-14071.0
29380,-13764.0
29381,-13395.0
29382,-13187.0
29383,-13027.25
29384,-12617.75
29385,-12208.5
29386,-11759.75
29387,-11534.5
29388,-11504.25
29389,-11407.75
29390,-11117.0
29391,-11232.0
29392,-10995.25
29393,-10847.75
29394,-10725.25
29395,-10621.25
29396,-10417.75
29397,-10369.75
29398,-10660.5
29399,-10655.25
29400,-10716.25
29401,-10598.5
29402,-10551.5
29403,-10490.5
29404,-10387.75
29405,-10718.5
29406,-10549.0
29407,-10228.5
29408,-10354.25
29409,-10411.0
29410,-10364.75
29411,-10504.5
29412,-10958.25
29413,-10934.75
29414,-11101.0
29415,-11495.0
29416,-11410.75
29417,-11444.5
29418,-11634.5
29419,-11741.75
29420,-11816.5
29421,-11754.25
29422,-11772.0
29423,-12058.0
29424,-12353.5
29425,-12356.5
29426,-12218.0
29427,-12204.25
29428,-12667.25
29429,-12722.5
29430,-12707.25
29431,-12852.75
29432,-12917.75
29433,-12873.25
29434,-12981.0
29435,-13242.75
29436,-13382.5
29437,-13453.25
29438,-13274.0
29439,-13478.75
29440,-13757.0
29441,-13745.25
29442,-13801.75
29443,-13928.75
29444,-13989.0
29445,-13986.25
29446,-14091.5
29447,-14380.0
29448,-14697.5
29449,-14828.5
29450,-14777.25
29451,-14701.5
29452,-14593.75
29453,-14887.5
29454,-15085.25
29455,-15186.0
29456,-15133.0
29457,-14989.0
29458,-14840.5
29459,-15362.5
29460,-15454.25
29461,-15285.25
29462,-15262.5
29463,-15238.5
29464,-15074.25
29465,-15153.25
29466,-15516.75
29467,-15554.25
29468,-15420.75
29469,-15383.5
29470,-15233.0
29471,-15182.0
29472,-15356.75
29473,-15514.0
29474,-15477.75
29475,-15585.75
29476,-15601.0
29477,-15603.5
29478,-15642.75
29479,-15633.75
29480,-15534.0
29481,-15479.25
29482,-15744.25
29483,-15946.0
29484,-15983.75
29485,-16075.75
29486,-16272.25
29487,-16544.75
29488,-16097.0
29489,-15999.5
29490,-15708.25
29491,-15815.0
29492,-15918.75
29493,-15890.5
29494,-16063.0
29495,-16193.0
29496,-16250.5
29497,-16380.25
29498,-16552.5
29499,-16545.5
29500,-16543.25
29501,-16758.25
29502,-16671.25
29503,-16856.25
29504,-17243.75
29505,-17397.75
29506,-17157.25
29507,-17092.75
29508,-16992.5
29509,-16959.25
29510,-16594.5
29511,-16407.75
29512,-16471.0
29513,-16574.75
29514,-16388.0
29515,-16314.5
29516,-16411.0
29517,-16386.0
29518,-16248.0
29519,-16346.75
29520,-16505.0
29521,-16744.25
29522,-16784.5
29523,-16675.75
29524,-16483.5
29525,-16510.5
29526,-16467.0
29527,-16454.0
29528,-16467.0
29529,-16413.0
29530,-16481.5
29531,-16473.25
29532,-16485.0
29533,-16731.75
29534,-17051.0
29535,-17308.75
29536,-17290.0
29537,-17244.5
29538,-17312.25
29539,-17440.25
29540,-17626.75
29541,-17742.5
29542,-17710.5
29543,-17608.0
29544,-17604.0
29545,-17622.5
29546,-17342.5
29547,-17224.75
29548,-17310.5
29549,-17320.25
29550,-17105.75
29551,-17025.5
29552,-16993.75
29553,-17296.25
29554,-17257.75
29555,-16989.25
29556,-16919.75
29557,-16941.75
29558,-16908.75
29559,-16994.25
29560,-16954.0
29561,-17033.0
29562,-16985.25
29563,-17172.5
29564,-17196.5
29565,-17055.75
29566,-17110.25
29567,-17409.0
29568,-17320.25
29569,-17202.5
29570,-17279.0
29571,-17221.5
29572,-16979.0
29573,-16867.25
29574,-16832.25
29575,-17016.75
29576,-17011.25
29577,-17050.25
29578,-17235.75
29579,-17146.5
29580,-17049.25
29581,-16972.75
29582,-17206.25
29583,-17266.75
29584,-17225.5
29585,-16991.5
29586,-16896.5
29587,-17017.75
29588,-17200.0
29589,-17194.25
29590,-17333.0
29591,-17399.75
29592,-17533.75
29593,-17323.75
29594,-17178.25
29595,-16917.5
29596,-16755.5
29597,-17216.25
29598,-17377.25
29599,-17338.5
29600,-17155.25
29601,-17384.0
29602,-17279.0
29603,-17580.5
29604,-17462.5
29605,-17496.0
29606,-17329.75
29607,-17063.25
29608,-16917.0
29609,-17115.25
29610,-17178.0
29611,-17418.5
29612,-17504.25
29613,-17578.75
29614,-17657.25
29615,-17416.5
29616,-17211.5
29617,-17160.25
29618,-17374.5
29619,-17552.0
29620,-17676.75
29621,-17539.25
29622,-17109.25
29623,-16890.0
29624,-16875.75
29625,-16544.75
29626,-16748.25
29627,-17052.0
29628,-17187.75
29629,-17463.25
29630,-17724.75
29631,-17824.25
29632,-17777.25
29633,-17549.5
29634,-17281.5
29635,-17282.25
29636,-17249.25
29637,-17462.5
29638,-17381.25
29639,-17402.5
29640,-17365.25
29641,-17298.25
29642,-17511.5
29643,-17709.5
29644,-17792.0
29645,-17760.25
29646,-17603.25
29647,-17315.5
29648,-16956.0
29649,-17076.5
29650,-17161.75
29651,-17397.75
29652,-17318.25
29653,-17351.75
29654,-17245.0
29655,-17181.75
29656,-17072.5
29657,-17351.5
29658,-17441.0
29659,-17421.25
29660,-17536.5
29661,-17458.25
29662,-17490.25
29663,-17233.75
29664,-17227.25
29665,-17360.25
29666,-17160.75
29667,-17080.0
29668,-16960.0
29669,-16732.25
29670,-17094.75
29671,-17085.25
29672,-16947.25
29673,-16987.25
29674,-17132.75
29675,-17135.5
29676,-17092.75
29677,-17111.25
29678,-17093.25
29679,-16888.75
29680,-16785.5
29681,-16666.0
29682,-16568.0
29683,-16712.0
29684,-16820.5
29685,-16778.5
29686,-17280.5
29687,-17374.75
29688,-17208.25
29689,-17142.5
29690,-17060.5
29691,-16927.0
29692,-17160.75
29693,-17353.75
29694,-17515.75
29695,-17777.75
29696,-17660.75
29697,-17636.0
29698,-17673.75
29699,-17768.5
29700,-17822.75
29701,-17547.5
29702,-17431.5
29703,-17312.0
29704,-17345.25
29705,-17390.25
29706,-17406.5
29707,-17639.25
29708,-17671.75
29709,-17318.0
29710,-17300.5
29711,-17480.5
29712,-17389.75
29713,-17124.25
29714,-16974.0
29715,-17172.75
29716,-17091.5
29717,-16893.5
29718,-17108.75
29719,-17540.5
29720,-17644.5
29721,-17749.25
29722,-17568.0
29723,-17151.75
29724,-17138.0
29725,-17234.75
29726,-17369.0
29727,-17317.75
29728,-17378.5
29729,-17392.75
29730,-17233.0
29731,-17144.0
29732,-17101.25
29733,-16792.0
29734,-16592.25
29735,-16624.5
29736,-16756.25
29737,-16748.5
29738,-16943.0
29739,-17119.5
29740,-17237.5
29741,-17336.0
29742,-17560.75
29743,-17550.25
29744,-17649.5
29745,-17887.5
29746,-17807.0
29747,-17484.0
29748,-17434.0
29749,-17560.75
29750,-17461.75
29751,-17294.75
29752,-17268.25
29753,-17295.75
29754,-17202.75
29755,-17141.0
29756,-16976.25
29757,-16987.5
29758,-16992.25
29759,-16911.75
29760,-16872.5
29761,-16966.75
29762,-17182.5
29763,-17032.5
29764,-17358.0
29765,-17130.25
29766,-17039.5
29767,-17009.25
29768,-16897.25
29769,-16759.25
29770,-16836.5
29771,-16808.75
29772,-16841.75
29773,-16751.25
29774,-16879.25
29775,-17109.25
29776,-17400.75
29777,-17582.75
29778,-17457.25
29779,-17559.5
29780,-17636.0
29781,-17709.5
29782,-17794.5
29783,-17817.5
29784,-17640.75
29785,-17869.5
29786,-17740.0
29787,-17615.5
29788,-17470.5
29789,-17632.75
29790,-17730.25
29791,-17627.25
29792,-17620.5
29793,-17571.5
29794,-17430.5
29795,-17410.75
29796,-17584.0
29797,-17493.0
29798,-17478.25
29799,-17287.25
29800,-17411.25
29801,-17538.25
29802,-17581.0
29803,-17479.5
29804,-17438.0
29805,-17339.75
29806,-17382.0
29807,-17269.75
29808,-17082.75
29809,-17057.75
29810,-16822.75
29811,-17108.75
29812,-17385.0
29813,-17281.25
29814,-17127.25
29815,-17162.0
29816,-17057.75
29817,-17088.25
29818,-17114.0
29819,-16955.0
29820,-17053.25
29821,-17343.5
29822,-17475.75
29823,-17550.75
29824,-17645.5
29825,-17496.5
29826,-17510.25
29827,-17521.75
29828,-17496.5
29829,-17493.25
29830,-17477.5
29831,-17621.0
29832,-17663.25
29833,-17540.5
29834,-17397.25
29835,-17684.25
29836,-17537.0
29837,-17358.25
29838,-17467.5
29839,-17732.25
29840,-18035.5
29841,-17824.75
29842,-17595.5
29843,-17243.5
29844,-17037.0
29845,-17034.0
29846,-17066.0
29847,-16933.0
29848,-16949.5
29849,-16960.0
29850,-16937.25
29851,-16869.75
29852,-16791.5
29853,-16768.75
29854,-16921.25
29855,-17107.25
29856,-17282.5
29857,-17192.75
29858,-17083.0
29859,-16911.25
29860,-17150.75
29861,-17446.25
29862,-17456.5
29863,-17200.75
29864,-16807.5
29865,-16798.25
29866,-16788.5
29867,-16922.75
29868,-17053.25
29869,-17217.75
29870,-17132.0
29871,-17172.0
29872,-17256.25
29873,-17121.0
29874,-17189.0
29875,-17361.0
29876,-17634.25
29877,-17728.75
29878,-17686.75
29879,-17646.5
29880,-17809.25
29881,-17700.5
29882,-17535.5
29883,-17214.75
29884,-17017.25
29885,-16787.0
29886,-16639.0
29887,-16854.75
29888,-16944.0
29889,-16920.0
29890,-16857.75
29891,-16803.75
29892,-16984.25
29893,-17003.25
29894,-16883.25
29895,-16672.75
29896,-16643.75
29897,-16638.75
29898,-16735.75
29899,-16936.0
29900,-17144.75
29901,-16977.0
29902,-16764.75
29903,-16748.5
29904,-16496.5
29905,-16327.0
29906,-16261.25
29907,-16221.0
29908,-16212.5
29909,-16256.25
29910,-16759.75
29911,-16822.5
29912,-16718.0
29913,-16909.75
29914,-16791.5
29915,-16697.25
29916,-17000.0
29917,-16999.5
29918,-17319.5
29919,-17756.5
29920,-17825.5
29921,-17616.0
29922,-17389.75
29923,-17441.25
29924,-17565.25
29925,-17770.75
29926,-17688.5
29927,-17665.75
29928,-17700.25
29929,-17875.0
29930,-17597.75
29931,-17310.0
29932,-17294.0
29933,-17183.5
29934,-17155.5
29935,-17300.5
29936,-17307.5
29937,-17408.25
29938,-17505.25
29939,-17626.0
29940,-17634.25
29941,-17416.5
29942,-17350.75
29943,-17319.25
29944,-17346.75
29945,-17125.5
29946,-17338.5
29947,-17458.25
29948,-17463.5
29949,-17657.5
29950,-17722.0
